date,headline,content,url,source,country,primary_agenda,primary_category,political_categories,cultural_categories,political_score,cultural_score
2023-07-28,Første pletskud fra Ehlers bringer Carolina på sejrskurs,"Efter 11 kampe uden mål kom Nikolaj Ehlers på måltavlen for Carolina Hurricanes i sejr over New York Rangers. Ishockeyspilleren Nikolaj Ehlers fik natten til onsdag omsider scoret sit første mål for Carolina Hurricanes i NHL. Efter 11 målløse kampe kom den forløsende og længe ventede scoring for den 29-årige dansker, da Carolina Hurricanes på udebane besejrede New York Rangers med 3-0. Efter godt 13 minutter af første periode bragede Nikolaj Ehlers fra distancen pucken mellem venner og fjender, inden den landede i nettet bag Igor Shesterkin i værternes mål. Straks efter 1-0-målet blev Ehlers omringet af holdkammerater, der fejrede danskerens første scoring. Forud for sæsonen skiftede danskeren fra Winnipeg Jets, hvor det blev til en hel del scoringer over en periode på ti år. I alt 225 scoringer bidrog Ehlers med i tiden hos Winnipeg Jets. I slutningen af anden periode øgede Sean Walker til 2-0 for Carolina Hurricanes, der endeligt cementerede sejren i tredje periode. Her scorede Seth Jarvis i tomt mål til 3-0 med kort tid tilbage, efter at New York Rangers havde pillet målmanden ud i et forsøg på at fremtvinge en reducering. Carolina Hurricanes havde ikke holdets danske målmand, Frederik Andersen, på isen i New York. /ritzau/",https://www.berlingske.dk/sport/foerste-pletskud-fra-ehlers-bringer-carolina-paa-sejrskurs,Berlingske,denmark,unclassified,,,,0,0
2023-07-27,"Valg til regionerne bliver let overset, men er afgørende for mange","Din browser understøtter ikke afspilning af lyd. Du kan downloade den oplæste artikel i stedet. Det er i øjeblikket ikke muligt at afspille artiklen. Tidens konfliktlinjer krydser hinanden netop her: by mod land, ung mod gammel, menneske mod maskine. Men mærkeligt nok vækker de vilde og alvorlige prioriteringsdiskussioner kun ringe interesse. Engagementet i regionsrådsvalget er ikke overophedet, selv om de rent faktisk bestyrer sundhedsområdet, som ligger øverst på vælgernes dagsorden. Regionerne har magten over noget af det, vi mærker mest – men næsten ingen kender navnene på dem, der bestemmer. Kun få steder stiller partierne med markante profiler: Dansk Folkeparti er undtagelsen. De ofte oversete regionsråd rummer… Allerede abonnent?",https://www.information.dk/indland/2025/11/valg-regionerne-let-overset-afgoerende,Information,denmark,political,elections,"elections,parties",arts,4,1
2023-07-26,"Ny forskning: Dit DNA kan have betydning for, om du bliver afhængig af cannabis eller ej","Flere gener menes at have betydning for, om man prøver cannabis og bliver afhængig af det. Er du en af dem, der i et eller andet omfang har brugt cannabis, så kan din arvemasse have spillet ind i dit valg. Sådan lyder konklusionen i hvert fald i et nyt forskningsstudie fra University of California, hvor man har analyseret DNA-data og besvarelser fra mere end 130.000 personer. Studiet viser, at nogle gener spiller en rolle, i forhold til om man nogensinde har prøvet cannabis, hvor ofte man bruger det, og om forbruget udvikler sig til et misbrug. Det skriver mediet Euronews. Cannabis er en enårig plante. Plantens harpiks virker euforiserende og bruges under flere navne som blandt andet hash (harpiks og tørrede plantedele) og marihuana (tørrede plantedele). De to vigtigste aktive dele i cannabis er THC og CBD. Rusen skyldes primært THC, mens CBD virker angstdæmpende og muligvis også antipsykotisk. Flere lande har lempet på lovgivningen om cannabis – heriblandt flere delstater i USA. I Danmark er stoffet ulovligt, men læger har dog mulighed for at ordinere cannabis-baseret medicin. Center for Rusmiddelforskning vurderer, at cirka ti procent af de 15-25-årige har brugt cannabis inden for den seneste måned. Man vurderer at omkring ni procent af alle cannabisbrugere, men helt op til 25-50 procent af de personer, der dagligt bruger cannabis, bliver afhængige. Unge, der begynder, før de er 15 år, har en højere risiko for at blive afhængige end dem, der begynder senere. Kilde: Lex.dk og Sundhed.dk Lederen af studiet, Sandra Sanchez-Roige, der er lektor i psykiatri på universitetet i San Diego, siger, at studiet er vigtigt, fordi omkring 30 procent af de personer, der prøver cannabis, udvikler et uhensigtsmæssigt forhold til stoffet. - Forståelsen af genetikken bag adfærden kan hjælpe med at afklare, hvem der er i større risiko. Det åbner døren for forebyggelses- og interventionsstrategier, siger hun ifølge Euronews. Forskerne har identificeret over 40 gener, som kan være forb",https://www.dr.dk/nyheder/viden/kroppen/ny-forskning-dit-dna-kan-have-betydning-om-du-bliver-afhaengig-af-cannabis-eller-ej,DR,denmark,political,elections,"elections,foreign_policy,education_policy",,4,0
2023-07-25,Christian Monggaard,,https://www.information.dk/christian-monggaard,Information,denmark,cultural,religion,,religion,0,1
2023-07-23,Er du rigtig klog: Hvad ved du om Holland?,"Berlingskes journalister udfordrer dagligt med 10 nye spørgsmål inden for spændende emner. Er du klog, ligefrem et geni – eller bare ikke helt tosset? Gæt med i Berlingskes klassiske quiz og se, hvor skarp du er. Test din viden om Europas fascinerende hovedstæder! Fra ikoniske vartegn til skjulte perler – hvor mange kan du mon gætte rigtigt? Spørgsmålene er af svingende sværhedsgrad, så tænk dig grundigt om, før du svarer. Der gives kun ét point for hvert korrekt svar – uanset sværhedsgrad. De rigtige svar får du undervejs. Prøv quizzen og vær med i lodtrækningen om et gavekort på 2.000 kr. til interiørbutikken Umage. Er du klar? Så er du nemt videre og kan deltage - det kræver ikke abonnement. Modtag dagens quiz direkte i din indbakke Er du klog, ligefrem et geni – eller bare ikke helt tosset? Gæt med i Berlingskes klassiske quiz og se, hvor skarp du er. Der er spændende præmier på højkant.",https://www.berlingske.dk/internationalt/er-du-rigtig-klog-hvad-ved-du-om-holland,Berlingske,denmark,cultural,arts,foreign_policy,arts,1,1
2023-07-23,Færre unge mænd drikker alkohol og ryger cannabis: 'Risikovilligheden er ikke så høj som tidligere',"Ny rapport viser, at færre unge ryger cigaretter, mens flere bruger puffbars eller nikotinposer. Det er tilsyneladende blevet mere normalt blandt unge mænd at takke nej til alkohol, end det var for et årti siden. Det viser en ny rapport fra Center for Rusmiddelforskning. Her fremgår det, at færre unge mænd mellem 15 og 25 år har prøvet at drikke alkohol eller har drukket det seneste år, når man sammenligner med en lignende rapport fra 2014. Samtidig er der også sket et markant fald i andelen af unge mænd, der svarer, at de har prøvet at indtage cannabis. - Det er primært i forhold til unge mænd, vi kan se en faldende tendens, siger Kirsten Frederiksen, som er adjunkt ved Center for Rusmiddelforskning. Ifølge hende kan resultaterne være udtryk for, at de unge mænd er mere påpasselige, end tidligere generationer har været. 20-årige Simon Boesdal fra Vestjylland er med vennerne i byen for første gang i et halvt år, da vi møder ham lørdag aften i København. Han kan sagtens hygge sig uden at drikke alkohol, ligesom han ikke kender mange, der har prøvet at ryge cannabis. - Jeg tænker 100 procent, at unge er blevet bedre til at sige nej og tænke: 'Det er ikke godt for mig, så hvorfor skulle jeg?' siger han. Fra 2014 til i dag er andelen af unge mellem 15 og 25 år, der nogensinde har drukket alkohol, faldet fra 95,1 procent til 93,3 procent, og unge mænd i aldersgruppen bærer størstedelen af faldet, mens unge kvinder ligger stabilt. I 2014 havde 44 procent af de unge prøvet at indtage cannabis, mens det gjorde sig gældende for 31,6 procent i 2025. Faldet er særligt stort blandt unge mænd fra 51 procent i 2014 til 35,6 procent i dag. Kilde: Center for Rusmiddelforskning Når det kommer til alkohol, er Danmarks unge dog fortsat europamestre i druk, påpeger Kirsten Frederiksen. Men udviklingen giver hende praj om, at der muligvis er sket et kulturskifte blandt de unge mænd, hvor hun kan se en bevægelse. Der er nemlig flere unge mænd, som ikke har prøvet at drikke alkohol, og nå",https://www.dr.dk/nyheder/indland/faerre-unge-maend-drikker-alkohol-og-ryger-cannabis-risikovilligheden-ikke-er-saa-hoej-som-tidligere,DR,denmark,cultural,cultural_identity,foreign_policy,"cultural_identity,lifestyle,youth_culture",1,3
2023-07-22,Nina Branner,,https://www.information.dk/nina-branner-0,Information,denmark,unclassified,,,,0,0
2023-07-21,Datapolitik,"Dette website udbydes af: Dagbladet Information Store Kongensgade 40C 1264 København K Telefon: 3369 6000 CVR: 63058416 e-mail: datapolitik@information.dk Når du registrerer dig på information.dk, tegner et abonnement på avisen, tilmelder dig et nyhedsbrev eller søger en stilling på Information, accepterer du samtidig nedenstående datapolitik. Information indsamler og behandler de oplysninger om dig, som du selv afgiver i forbindelse med brugerregistrering eller abonnementstegning, tilmelding til nyhedsbrev og kurser, køb af bøger og andet i webbutikken. Det drejer sig om navn, adresse, postnummer, e-mail og eventuelt betalingsoplysninger. Oplysningerne indsamles og behandles med hjemmel i persondataforordningens artikel 6, stk. 1, litra b, for at kunne levere det produkt (avis, nyhedsbrev, bog, kursus mv.), som du har bestilt og den service, der er knyttet til produktet. Vi indsamler trafikdata på information.dk og i e-avisen både for almindelige besøgende, ind-loggede brugere og abonnenter. For abonnenters vedkommende knytter vi trafikdata sammen med oplysninger om abonnementstype og levetid. Det gøres med hjemmel i persondataforordningens artikel 6, stk. 1, litra f, som omhandler legitim interesse. Vi bruger disse oplysninger til at forbedre funktionaliteten på hjemmesiden, og for eksempel undgå, at en pop-up besked bliver vist flere gange, dels for at få et større kendskab til, hvordan og hvor meget de enkelte artikler bliver læst. Det hjælper os til at forbedre avisen og målrette de nye produkter, vi udvikler løbende. Information.dk er desuden tilsluttet Dansk Online Index, som måler al trafikken på danske websites. Der indsamles oplysninger om IP-adresse (anonymiseret), tidspunkt, tekniske oplysninger om enhed fx OS, browser version m.v. Data gemmes uden tidsbegrænsning i aggregeret form, der ikke kan føres tilbage til brugeren. Målingen udføres af Gemius på vegne af Danske Medier Research ApS, der er dataansvarlig. Du kan her læse persondatapolitik for Dansk ",https://www.information.dk/datapolitik,Information,denmark,cultural,arts,,arts,0,1
2023-07-19,Nyhedsoverblik,"Her kan du følge dagens nyheder, mens de sker.",https://jyllands-posten.dk/indland/ECE18708021/nyhedsoverblik/?fp-exp=60320002&fp-alg=603200020,Jyllands-Posten,denmark,unclassified,,,,0,0
2023-07-15,Frida Nøddebo Nyrup,,https://www.information.dk/frida-noeddebo-nyrup,Information,denmark,unclassified,,,,0,0
2023-07-11,Seneste nyt om amerikansk politik – følg med her,New York Citys vælgere har valgt socialisten Zohran Mamdani som ny borgmester. Demokraterne har desuden vundet flere vigtige valg. Følg udviklingen her.,https://www.berlingske.dk/internationalt/seneste-nyt-om-amerikansk-politik--foelg-med-her,Berlingske,denmark,political,elections,elections,,2,0
2023-07-10,Ny analyse udfordrer politikeres fortælling: Indvandrere får reelt sjældnere førtidspension end tidligere,"Din browser understøtter ikke afspilning af lyd. Du kan downloade den oplæste artikel i stedet. Det er i øjeblikket ikke muligt at afspille artiklen. »Ikkevestlige indvandrere er næsten dobbelt så ofte på førtidspension sammenlignet med etniske danskere.« Sådan lød overskriften på en pressemeddelelse, som Beskæftigelsesministeriet sendte ud i marts. Mens syv procent af de etniske danskere i den arbejdsdygtige alder er på førtidspension, gælder det for hele 12 procent af de ikkevestlige indvandrere, kunne man læse, og både antallet og andelen af ikkevestlige indvandrere er vokset de seneste 20 år. »Det her er voldsomme tal,« udtalte daværende beskæftigelsesminister Ane Halsboe-Jørgensen (S) og lovede politisk handling. … Allerede abonnent?",https://www.information.dk/indland/2025/11/ny-analyse-udfordrer-politikeres-fortaelling-indvandrere-faar-reelt-sjaeldnere-foertidspension-tidligere,Information,denmark,cultural,arts,governance,arts,1,1
2023-07-09,Genoveva Casanovas retssag mod spanske medier er gået i gang,"Billeder af Genoveva Casanova og den daværende kronprins Frederik sammen i Madrid gik verden rundt, efter det spanske magasin Lecturas bragte dem. Casanova lagde siden sag an mod magasinet og en række spanske medier, og den sag er nu gået i gang. Opdatering: Der stod i en tidligere version af artiklen, at der var blevet afgivet forklaring i retten i mandags. Det var dog i slutningen af september måned. Berlingske beklager fejlen. I 2023 bragte det spanske tabloidmagasin Lecturas billeder af den daværende kronprins Frederik sammen med den dengang 47-årige mexicanske kvinde Genoveva Casanova i Madrid.",https://www.berlingske.dk/kongehus/genoveva-casanovas-retssag-mod-spanske-medier-er-gaaet-i-gang,Berlingske,denmark,cultural,arts,,arts,0,1
2023-07-09,"Økologer frygter, at deres sparede forurening vil blive brugt af det konventionelle landbrug","Din browser understøtter ikke afspilning af lyd. Du kan downloade den oplæste artikel i stedet. Det er i øjeblikket ikke muligt at afspille artiklen. Økologisk landbrug sparer ikke kun drikkevandet for at blive forurenet med sprøjtegifte, det sender også en del mindre kvælstof ud i vores vandmiljø, blandt andet fordi det ikke er tilladt for økologer at bruge kunstgødning. Men i de igangværende forhandlinger om den allersidste del af trepartsaftalen lægges der nu op til, at økologernes sparede forurening skal kunne sælges som kvoter til de konventionelle landmænd. Det bekymrer Økologisk Landsforening, som fredag advarede mod det her i avisen. »Den situation vil vi ikke lande i, for det underminerer hele grundlaget og formålet med at have økologi. Det er en dårlig overskrift, hvis det kommer til at hedde sig, at økologerne sælger deres forureningstilladelse til det konventionelle landbrug,« siger Sybille Kyed, landbrugs- og fødevarepolitisk chef. »Økologien blev startet ud fra en tanke om, at den konventionelle måde at dyrke landbrug på påvirker omgivelserne for meget. Og derfor… Allerede abonnent?",https://www.information.dk/indland/2025/10/oekologer-frygter-sparede-forurening-brugt-konventionelle-landbrug,Information,denmark,cultural,arts,elections,arts,1,2
2023-07-07,Ulykke i USA bekymrer borgerne i Elling,"Der var én ting, der bekymrede borgerne mere end noget andet, da der mandag aften var borgermøde i Elling om den nye fabrik Krudten. Jyllands-Posten har talt med en sprængstofekspert om bekymringen. Det skete for knap en måned siden, og det skete 7.164 km i fugleflugt fra idrætshallen i Elling i Nordjylland, hvor der mandag aften var kaldt til borgermøde om den nye fabrik Krudten. Alligevel var det den episode, der fyldte mest i spørgsmålene fra naboerne til den nordjyske ammunitionsfabrik. Allerede abonnent? Log ind her Få adgang til artikler på jp.dk Betal medMobilePay",https://jyllands-posten.dk/indland/ECE18702601/ulykke-i-usa-bekymrer-borgerne-i-elling/?fp-exp=60320002&fp-alg=603200020,Jyllands-Posten,denmark,cultural,arts,,arts,0,1
2023-07-02,Frank spøger om forhold til FCK-fans: De bliver glade for at se mig,"Thomas Frank følger resultaterne fra dansk fodbold hver uge og har stor respekt for FCK's europæiske erfaring. Det var egentlig en kamp mellem Chelsea og FC København. Men ud af det blå begyndte de medrejsende fans fra Danmark pludselig at råbe eder om Brøndby. Sangene var rettet mod Thomas Frank, der stod på sidelinjen som ekspert for britisk tv. Scenen i forårets kamp i Conference League vidner om, at FCKs tilhængere ikke har glemt Franks fortid som træner for de blå-gule i Superligaen. Og det gør Tottenhams træner sig heller ingen illusioner om før tirsdagens møde med de danske mestre i Champions League. »Jeg tror, de bliver glade for at se mig igen,« siger han med et smil på pressemødet. »Der er selvfølgelig et forhold, fordi jeg var træner for Brøndby. De er nok ikke fans af mig, men det er fair. Det er en del af det,« slår han fast. Tottenhams chef følger stadig med i dansk fodbold. Han læser resultaterne hver uge og kender en del af dem, der arbejder i de forskellige klubber. Frank var træner for Brøndby fra 2013 til 2016, hvor han forlod klubben efter den spegede sag om klubejer Jan Bech Andersen, der havde kritiseret Frank anonymt på et online fanforum. Men Thomas Frank har stadig et svagt punkt for vestegnsklubben. »Når man er næsten tre år i Brøndby, kommer fansene under huden på dig. Det samme gør klubben. Brøndby har min støtte,« siger han. »Det bliver lidt specielt (mod FCK, red.). Det er mod et dansk hold, og jeg kender en del, der arbejder i klubben. Jeg kender også flere af de danske spillere – nogle af dem gennem landsholdet. Derfor er det lidt ekstra specielt.« Frank er klar over, at Tottenham møder FC København på et tidspunkt, hvor holdet fra den danske hovedstad kæmper med spil og resultater. »Jeg ved godt, at FCK ikke er på sit bedste lige nu. Men det er et godt hold, som har god europæisk erfaring. Jeg forventer, at det bliver en svær kamp. Uanset om et hold er i form eller ikke er, er næste kamp den, der kan ændre det,« forklarer han. Tirsda",https://jyllands-posten.dk/sport/fodbold/ECE18702149/frank-spoeger-om-forhold-til-fckfans-de-bliver-glade-for-at-se-mig/?fp-exp=60320002&fp-alg=603200020,Jyllands-Posten,denmark,cultural,sports,foreign_policy,"sports,work_culture",1,2
2023-06-30,Bruxelles-lufthavn åbner igen efter dronemeldinger,"Der flyves igen fra lufthavnen i Bruxelles, skriver belgisk medie, efter at luftrummet var lukket to gange. Flytrafikken er genoptaget i lufthavnen i Belgiens hovedstad, Bruxelles, efter at luftrummet var lukket to gange tirsdag aften. Det skriver mediet Het Laatste Nieuws klokken 23.10. Et fly til Bulgariens hovedstad, Sofia, er afgået, og der er igen aktivitet på landingsbanerne, skriver mediet. Årsagen til nedlukningerne var meldinger tidligere på aftenen om, at der var blevet set en drone. Kurt Verwilligen, som er talsperson for den belgiske lufttrafiktjeneste, sagde til nyhedsbureauet Reuters, at en drone blev set nær lufthavnen i Bruxelles kort før klokken 20. Som en sikkerhedsforanstaltning blev lufthavnen herefter lukket. En af de flypassager, der blev påvirket af nedlukningen, var Danmarks finansminister, Nicolai Wammen (S), der tirsdag aften befandt sig i Belgiens hovedstad. - Dagens EU-møder i Bruxelles slutter med nedlukning af lufthavnen på grund af droneobservationer. Kan blive en lang nat, skrev Wammen i et opslag på det sociale medie Facebook. De to nedlukninger har givet store udfordringer for de flyselskaber, der opererer fra lufthavnen. Flyselskabet Brussels Airlines oplyser til Het Laatste Nieuws, at selskabet tirsdag aften har været nødsaget til at aflyse 16 afgange fra Bruxelles. - Derudover har vi haft omkring otte fly, som vi har omlagt til alternative lufthavne - for eksempel Oostende, Charleroi, Eindhoven og Maastricht, siger talsperson Nico Cardone til mediet. Bruxelles er ikke den eneste belgiske lufthavn, der har haft problemer tirsdag aften. Også lufthavnen i Liège har meldt om lukket luftrum. Lufthavnen i Bruxelles havde sidste år omkring 24 millioner passagerer, mens lufthavnen i Liège er væsentligt mindre. Droneobservationerne tirsdag har fået indenrigs- og sikkerhedsminister i Belgien Bernard Quintin til at bede Belgiens premierminister, Bart De Wever, om at indkalde det nationale sikkerhedsråd til møde, skriver Het Laatste Nieuws. ",https://www.berlingske.dk/internationalt/to-belgiske-lufthavne-lukker-efter-dronemeldinger,Berlingske,denmark,political,governance,"governance,foreign_policy",arts,2,1
2023-06-30,Østjyllands Politi og PET anholder mand mistænkt for forsøg på manddrab,"Østjyllands Politi og Politiets Efterretningstjeneste (PET) har anholdt en 42-årig mand på en adresse i Risskov efter anmodning fra tysk politi. Den 42-årige, der er afghansk statsborger og har bopæl i Aarhus, er varetægtsfængslet in absentia i Tyskland for forsøg på manddrab. Han bliver fremstillet i grundlovsforhør klokken 13.00 ved Retten i Aarhus. Her skal en dommer afgøre, om der skal ske varetægtsfængsling af den 42-årige, mens myndighederne vurderer, om han kan udleveres til Tyskland. Der var repræsentanter fra både tysk politi til stede i forbindelse med anholdelsesaktionen tidligt onsdag morgen. Indsatsen involverer også rangsagninger af en adresse i Trige og en adresse i Aarhus N.",https://www.dr.dk/nyheder/seneste/oestjyllands-politi-og-pet-anholder-mand-mistaenkt-forsoeg-paa-manddrab,DR,denmark,unclassified,,,,0,0
2023-06-29,Ny anholdelse i sag om drab på ung kvinde i Herning,"Der er grundlovsforhør med 19-årig mand onsdag i Retten i Herning. Han sigtes for medvirken til drab. I en sag om et drab på en 21-årig kvinde i Herning i foråret har politiet tirsdag formiddag anholdt endnu en mistænkt. Det er en 19-årig mand fra lokalområdet, og han fremstilles for en dommer onsdag, oplyser Midt- og Vestjyllands Politi i en pressemeddelelse. Han sigtes for medvirken til drab. I forvejen er en 16-årig dreng varetægtsfængslet i sagen. Forbrydelsen skete om aftenen 7. april på Gormsvej. Den unge kvinde blev stukket med kniv. Flere forbipasserende slog alarm og forsøgte at redde hendes liv. Den nye udvikling kommer omkring to uger efter en særlig indsats, hvor dykkere undersøgte søer og vandhuller. Det skete blandt andet i Knudmosen ved Miljøvej. Offeret i sagen har somalisk baggrund, og det gælder også den nu anholdte 19-årige mand, fremgår det af politiets meddelelse tirsdag. Der gik mere end to måneder efter det dødelige knivoverfald, før politiet fik et gennembrud med anholdelsen af den 16-årige. I politiet ønsker man ikke at udtale sig om et muligt motiv, eller om hvorvidt flere personer mistænkes for at have medvirket. - Vi har over længere tid efterforsket i den her sag, og jeg er tilfreds med, at vi gør fremskridt, udtaler politikommissær Theis Thylstrup i pressemeddelelsen. En politichef sagde kort efter drabet, at meget tydede på, at kvinden ikke var et tilfældigt offer.",https://jyllands-posten.dk/indland/ECE18704525/ny-anholdelse-i-sag-om-drab-paa-ung-kvinde-i-herning/?fp-exp=60320002&fp-alg=603200020,Jyllands-Posten,denmark,unclassified,,,,0,0
2023-06-26,Bannon: Trump fortsætter som præsident efter næste valg,"30. oktober 2025 Den kontroversielle strateg og tidligere Trump-rådgiver Steve Bannon har for alvor fået taletid i de amerikanske medier igen. Denne gang med en opsigtsvækkende påstand: at der findes en plan for, hvordan Donald Trump kan fortsætte som præsident, selv efter næste valg. Bannon hævder, at det teknisk set ikke er umuligt at omgå grænsen på to præsidentperioder. Men har det nogen gang på jord – juridisk, politisk eller strategisk? Vi dykker ned i Bannons udtalelser, analyserer de mulige scenarier og ser nærmere på, hvad der sker, hvis Trump-fløjen leger med forfatningsgrænserne. Værter: Mads Fuglede og David Trads Redaktør: Jacob Grosen Klip og produktion: Kasper Risgaard For at vise dette indhold fra Omny Studio skal vi bruge dit samtykke til at anvende cookies. Det giver du ved at klikke på knappen nedenfor og derefter vælge “Tillad alle”. Du kan også gå videre til Omny Studio.",https://jyllands-posten.dk/podcast/kampagnesporet/ECE18686742/bannon-trump-fortsaetter-som-praesident-efter-naeste-valg/?fp-exp=60760003&fp-alg=607600031,Jyllands-Posten,denmark,political,elections,elections,,2,0
2023-06-25,Han hastede ud af Moskva og vendte Rusland ryggen – nu står han foran verdenspremiere i København,Ruslands invasion af Ukraine fik den verdensberømte koreograf Alexei Ratmansky til at haste ud af Moskva. Knap fire år efter får hans ballet nu verdenspremiere lørdag aften i København. Fotojournalist Søren Bidstrup har fulgt de sidste prøver inden urpremieren på Gammel Scene. Lørdag aften har Det Kongelige Teater urpremiere på balletten »The Art of the Fugue«. Den nye ballet er skabt af den verdenskendte ukrainske koreograf Alexei Ratmansky til Johann Sebastian Bachs ufuldendte værk »Fugaens kunst«.,https://www.berlingske.dk/kultur/han-hastede-ud-af-moskva-og-vendte-rusland-ryggen--nu-staar-han-foran-verdenspremiere-i-koebenhavn,Berlingske,denmark,cultural,arts,foreign_policy,arts,1,2
2023-06-20,Vogue genopfandt filmklassikere på catwalk i Hollywood,"Klassiske filmfigurer fik nyt liv på catwalk, og Vogue viste, at mode i dag også er underholdning. Los Angeles lagde scene til et møde mellem stil og historiefortælling, da Vogue søndag aften fejrede film, couture og stjernestatus med et nyt modeshow i Hollywood. Showet hedder Vogue World og skal efter planen afholdes hvert år. Til showet var der mødt folk op fra både filmbranchen og modeverdenen for at få et blik ind i, hvordan de to verdener ville se ud smeltet sammen. Kulturjournalist og vært på P1-programmerne 'K-live' og 'Popsmart' Chris Pedersen så showet, og fremhæver her flere af de mest ikoniske looks. Det, som Vouges chefredaktør Anna Wintour mestrer, og som hun har gjort i mange år, er evnen til at forene mode og underholdningsindustrien, fortæller Chris Pedersen. - Det blev tydeligt under modeshowet, hvor hun viser, hvordan film og mode smelter sammen og nok i bund og grund altid har gjort det. Showet blev åbnet af Nicole Kidman, og filmreferencen var filmklassikeren Gilda fra 1946, hvor Rita Hayworth spiller hovedrollen. - Hun var the sex bomb to end all sex bombs, forklarer Chris Pedersen. - Og til modeshowet indtager Nicole Kidman rollen som natklubsangerinden Gilda og genskaber en berømt scene, hvor Hayworth bevæger sig forførende, tager sin handske af og kaster håret bagover. Det billede gjorde hende ikonisk – der blev skrevet artikler om hendes hår, fordi det var så stort og karakteristisk. Han tilføjer, at den karakteristiske frisure, hvor håret dækker det ene øje, blev en del af Rita Hayworths signatur. Hun bar endda looket i en reklamefilm under Anden Verdenskrig, hvor kvinder blev opfordret til at sætte håret op, når de skulle ud på arbejdsmarkedet. Men ifølge Chris Pedersen spiller Nicole Kidman i modeshowet både Rita Hayworth som Gilda, men også sig selv som superstjerne. - Hun træder ind på scenen sammen med instruktøren Baz Luhrmann, der lavede Romeo og Juliet, men han instruerede også filmen Moulin Rouge, hvor Kidman spiller rollen som Sat",https://www.dr.dk/nyheder/kultur/vogue-genopfandt-filmklassikere-paa-catwalk-i-hollywood,DR,denmark,cultural,arts,,"cultural_identity,arts",0,3
2023-06-16,Rasmus Paludan anker svensk dom trods strafnedsættelse,"Den svenske landsret nedsatte i oktober en fængselsdom til Paludan til betinget dom med dagbøder efter anke. Partistifter Rasmus Paludan anker endnu en gang en sag om hetz mod muslimer. Det skriver det svenske nyhedsbureau TT. Malmö tingsrätt - svarende til byretten - idømte sidste år Paludan fire måneders fængsel for to tilfælde af hetz mod muslimer i 2022. Paludan ankede herefter dommen til Hovretten i Skåne og Blekinge - svarende til den danske landsret. Selv om Hovretten nedsatte hans straf til en betinget dom med dagbøder, har Paludan tirsdag igen anket sagen. Denne gang til Högsta domstolen, der er den svenske Højesteret. Modsat byretten dømte landsretten kun Paludan for et tilfælde af hetz. Han blev dømt til at betale 50 dagsbøder på 50 svenske kroner - altså samlet 2500 svenske kroner. Det svarer til lige omkring 1700 danske kroner. - Jeg skal ikke i fængsel. Den svenske landsret ændrer dom til en bøde på 2500 kroner. Jeg har stadig aldrig været i fængsel, skrev Paludan dengang på X. Landsretten dømte dog Paludan for udtalelser 6. september 2022. Her har han ifølge retten udtalt sig specifikt om forskellige folkegrupper på en måde, som er strafbar. I 2022 stillede Paludan op til valget til det svenske parlament, Riksdagen, for Stram Kurs, men kom ikke ind. Tre år tidligere stillede hans parti op til folketingsvalget i Danmark. Heller ikke her lykkedes det at få nok stemmer. Paludan har flere gange tiltrukket sig opmærksomhed med koranafbrændinger. De har fundet sted både på dansk og svensk jord. I 2023 var han med til at puste gang i spændinger mellem muslimske lande og Danmark og Sverige. Det skete, da han i januar samme år brændte en koran foran Tyrkiets ambassade i den svenske hovedstad, Stockholm. Afbrændingen fik dengang Tyrkiet til at udstede en arrestordre på Paludan.Det skrev det tyrkiske nyhedsbureau Anadolu.",https://jyllands-posten.dk/indland/ECE18703220/rasmus-paludan-anker-svensk-dom-trods-strafnedsaettelse/?fp-exp=60320002&fp-alg=603200020,Jyllands-Posten,denmark,political,elections,"elections,governance,parties","religion,arts",6,2
2023-06-14,"Psykolog efterlyser »hardcore forældre«. Han peger på bestemte teknikker, der kan give »robuste børn«","Alle forældre vil have robuste børn, siger psykolog John Halse. Men mange gør børnene en »bjørnetjeneste« i opdragelsen. Nu deler han sine tre råd og én ting, han selv ville ønske, han havde gjort anderledes. Det sker, at John Halse tænker på sin barndom. På sine cykelstyrt, på sine nederlag og på den måde hans forældre reagerede, når uheldet ramte ham.",https://www.berlingske.dk/vores-liv/psykolog-efterlyser-hardcore-foraeldre-han-peger-paa-bestemte-teknikker-der-kan-give-robuste-boern,Berlingske,denmark,unclassified,,,,0,0
2023-06-13,"Den rutinerede forfatters mennesker er fejlbarlige, men ikke onde","Katrine Marie Guldagers nye roman handler om fødsler og følelser. Og til trods for romanens tragiske udgangspunkt er den også diskret sjov. Signe hiver i klokkesnoren, og da hendes afdelingsjordemoder kommer ind, har hun allerede tilkaldt en fødselslæge. Han undersøger kvinden og siger, at hun er ved at få en fuld moderkageløsning, og han ordinerer akut kejsersnit, og barnets hjertelyd er nu påvirket. Den fødende har det virkelig dårligt, og alle gør præcis det, de skal. Men det barn, fødselslægen trækker ud af livmoderen, er livløst.",https://www.berlingske.dk/litteratur/den-rutinerede-forfatters-mennesker-er-fejlbarlige-men-ikke-onde,Berlingske,denmark,unclassified,,,,0,0
2023-06-13,Kristian Villesen,,https://www.information.dk/kristian-villesen,Information,denmark,unclassified,,,,0,0
