date,headline,content,url,source,country,worldview_score
2024-05-23,Ny klimarapport: Norge må kutte utslipp raskere,En ny rapport fra Miljødirektoratet viser at Norge må øke takten i utslippskutt betydelig for å nå klimamålene for 2030. Rapporten peker på flere sektorer som må bidra mer...,https://example.no/klima/ny-rapport-utslippskutt,news,norway,4
2024-05-19,Ryddet over fem tonn plast i Norges mest forsøplede elv,"– Det var som en postapokalyptisk skrekkfilm. Det hang plast i trærne opptil tre meter over bakken. Det var fryktelig ille. Slik beskriver sikkerhets- og dykkeransvarlig i Plastpiratene, Dag Reynolds befaringen av elva før ryddeprosjektet. Siden vannstanden i elva går opp og ned hadde plast festet seg til greiner og buskas over elva, forklarer plastpiraten. I fjor sommer kom den nedslående nyheter om Lirelva. Den ble tildelt den lugubre tittelen Norges mest plastforsøplede elv. 84 elver i Norge ble undersøkt for plast av forskere fra Norce (Norwegian Research Centre). I Lierelva var det i gjennomsnitt én meter plast per meter elv. Ifølge Reynolds er kåringen det beste som har skjedd elva på lang tid. – For da skjønte alle alvoret, sier han. Nå har kommunen og rundt 220 frivillige deltatt på 18 ryddeaksjoner siden påske og ryddet elva for over 5 tonn med plast. Selv om plastpiraten skryter av liungenes bidrag når årets siste ryddeaksjon er unnagjort, forteller han også at det ikke var lett å engasjere folk i starten. På den første runden møtte ordføreren i Lier opp for å mane frem dugnadsånden i folket. Men utenom det var ikke oppmøtet så stort som de hadde håpet. Dag Reynolds i Plastpiratene klarer ikke å holde seg under kommunens takketale til de frivillige. Han har fått øye på en plastbit i sivet. – Vi var ikke så høye i hatten da det dukket opp én person, sier Reynolds. Men etter hvert kunne han kjenne at dugnadsånden hadde vokst. Han forklarer at de hadde satt opp depoter der de kunne samle avfallet de fant. Etter hvert dukket det opp andre poser med plast, uten den samme merkingen som plastpiratene brukte. – Det betyr jo at folk på eget initiativ har tatt med seg sekker og satt dem der hvor vi har våre depoter. Da skjønte vi at vi var på full fart i riktig retning, sier plastpiraten. Og underveis i ryddejobben kom de over mye rart som hadde havnet i elva. Se bildene av det de fant: Det kan se ut som steinblokker, men det er isopor som var dagens fangst. Rester ",https://www.nrk.no/buskerud/frivillige-i-lier-har-ryddet-fem-tonn-plast-i-norges-mest-forsoplede-elv_-_-et-evigvarende-prosjekt-1.17638665,nrk,norway,4
2024-05-10,Dronningskolen,"Prinsesse Ingrid Alexandra studerer marxistiske teorier. Feminisme. Og postkolonialisme! Er fra Nordmøre, bor i Surnadal. Pendler til Oslo. Skriver om alt fra norsk politikk til kjønn, kongehus, energi, sosiale medier og krim. Om ikke lenge er det sommerferie for australske studenter. Jul er sommer «down under». Arveprinsesse Ingrid Alexandra kommer hjem til en lang ferie, ski og familie. Men hva har hun med seg av friske ideer og analyser i kofferten? I et intervju med VG og NRK åpner prinsessen litt opp om sin nye tilværelse. Hun tar en bachelorgrad i samfunnsfag, har Slottet tidligere opplyst. Det er snakk om et treårig program med fordypning i internasjonale relasjoner og politisk økonomi. Til NRK fortalte prinsesse Ingrid Alexandra hva hun studerer nå: klassiske teorier som liberalisme og realisme. – Så går det over i litt mer kritiske teorier: marxisme, postkolonialisme, feminisme. Så bruker man etter hvert de teoriene til å analysere ting som skjer i verden. Og det er jo det jeg synes er veldig spennende, sa prinsessen. Hørte noen kammerherrenskammerherrensEn adelig hoffmann som bistår kongen i private og seremonielle sammenhenger. gisp? For hva skjer når hun bruker de teoriene til å analysere verden? Kommer prinsessen hjem og vil styrte hele monarkiet? Blir det antikapitalisme og ginikoeffisienterginikoeffisienterGinikoeffisienten måler ulikhet i inntekt eller formue i et samfunn. Den går fra 0 til 1, der 0 betyr full likhet (alle har like mye) og 1 betyr full ulikhet mellom lutefisk og lefse på Kongsseteren? Hjemme sitter kanskje hoffet og håper hun leser både Edmund Burke og Adam Smith, mens det egentlig er Marx, Polanyi og Judith Butler som fyller Mac-en. Det var ikke bare koldjomfruenkoldjomfruenKoldjomfru er en tradisjonell kjøkkenstilling ved hoff og hoteller, ansvarlig for kalde retter som smørbrød, salater og desserter. som måtte frem med luktesaltet. I sosiale medier har flere reagert på det hun fortalte til NRK. For det høres jo veldig ... woke ut?",https://www.vg.no/nyheter/i/mP7g04/prinsesse-ingrid-alexandra-studerer-marxistiske-teorier,vg,norway,4
2024-01-23,Helsa sviktet: - Mistet nesten synet,"Sanna Marin ble verdens yngste statsminister noensinne da hun ble finsk statsminister, bare 34 år gammel i 2019. I boka «Toivo on tekoja» («Håp er handling») åpner 39-åringen opp om flere av de vanskelige stundene under hennes regjeringstid. Marin steg raskt i gradene hos sosialdemokratene (SDP) og ble partiets midlertidige frontfigur rett før riksdagsvalget i 2019, da partileder Antti Rinne ble alvorlig syk. - Jeg var livredd - ikke bare for å stå i front under valgkampen, men også for hva som kunne skje etterpå. Hvis vi klarte å holde den høye oppslutningen til SDP de neste månedene, kunne vi vinne valget. Da kunne jeg ende opp med å lede regjeringsforhandlingene som partiets statsministerkandidat, skriver Marin i boka, gjengitt av Yle. Bare en drøy måned før valget var Rinne frisk igjen. SDP vant, og han ledet regjeringsforhandlingene. Desember 2019 trakk Rinne seg etter å ha havnet i konflikt rundt Postens tariffavtale. Marin ble stemt fram over Antti Lindtman, som var leder for den parlamentarisk gruppen. Dermed ble hun statsminister i en alder av 34 år. Men de påfølgende årene ble ekstraordinære: Coronapandemi, Finlands EU-formannskap og Russlands invasjon av Ukraina var noen av de store hendelsene hun måtte ta hånd om. Særlig førstnevnte beskrives som «den vanskeligste utfordringen» hun møtte som statsminister. Et intenst arbeidspress fikk konsekvenser for Marins helse. Stresset førte til fysiske symptomer. - Seinere var magen min hele tiden i ubalanse: ingenting ble fordøyd ordentlig, og jeg begynte å gå ned i vekt. De mest skremmende symptomene kom seinere - i en stressende situasjon mistet jeg nesten helt synet, og alt ble uklart i en hel dag. Jeg klarte ikke å lese tekst eller kjenne igjen folks ansikter, forklarer hun. Marin forteller også at hun sleit med så alvorlige ryggsmerter at hun til tider ikke klarte å komme seg ut av senga. Mot slutten av boka blir også den mye omtalte danseskandalen, som ble en kjempesnakkis både i Finland og her hjemme, et te",https://www.dagbladet.no/nyheter/helsa-sviktet-mistet-nesten-synet/83803516,dagbladet,norway,4
2023-12-29,7 av 10 unngår eller prøver å kutte ned på ultra­prosessert mat,"Sebastian Heggelund er 19 år og opptatt av hva han spiser. Fokuset er å holde seg mett, og å unngå ultraprosessert mat så langt det går. Vi ble med 19-åringen på butikken for å se hvordan han finner frem i jungelen av ulike matvarer. Han har satt seg godt inn i tematikken, og har laget noen huskeregler når han handler. Én av dem er å se på innholdsfortegnelsen på hvert enkelt produkt. – Hvis listen er lang, er det mest sannsynlig ultraprosessert, sier han. Sebastian Heggelund prøver å unngå mat som er ultraprosessert. Men er det egentlig så enkelt? Nesten 70 prosent av nordmenn prøver å spise mindre ultraprosessert eller å unngå denne maten så langt det går. – Det er veldig lovende at folk er blitt så oppmerksomme. For vi har jo mye evidens nå: Ultraprosesserte kosthold skaper helseproblemer, råvarebaserte kosthold gjør det motsatte, sier Marit Kolby. Hun har de siste årene hatt en av Norges sterkeste stemmer mot ultraprosessert mat. I NRKs spørreundersøkelse sier de aller fleste nordmenn at de vet hva ultraprosessert mat er. Av dem svarer et lite flertall at det er vanskelig å finne ut om et produkt er i kategorien eller ikke: – Vi har et matsystem som er oversvømt av produkter som ikke er bra for oss. Jeg skjønner kjempegodt at folk synes dette er vanskelig, sier Kolby. Noen som hver dag merker interessen rundt denne maten, er gründeren bak appen «Trygg mat». Med den kan brukerne skanne strekkoden til matvarer for blant annet å få svar på om de er ultraprosesserte eller ikke. På ettermiddagene blir matvarer skannet hvert femte sekund, ifølge statistikk selskapet har delt med NRK. – Jeg laget først appen for meg selv. Ingredienslisten var ofte skrevet med liten skrift og var vanskelig å forstå, sier gründer Tormund Gerhardsen. Tormund Gerhardsen så behovet for å gjøre det enklere å finne ut om mat er ultraprosessert eller ikke. Derfor laget han en app som er blitt nedlastet 200.000 ganger på et års tid. Kilde: Benefical Apps som står bak appen Trygg mat. Gerhardsen",https://www.nrk.no/trondelag/vil-unnga-ultraprosessert-mat_-mange-synes-det-er-vanskelig-a-vite-hva-som-er-ultraprosessert-1.17580386,nrk,norway,4
2023-10-24,Dødsbrann-tallene: –⁠ Et alvorlig problem,"Presset på Politidirektoratet og justis- og beredskapsminister Astri Aas-Hansen (Ap) øker etter mange uoppklarte dødsbranner i Norge. 8. september i år mistet fire unge kvinner livet i en brann på Hamar, og så langt er ikke brannårsaken avdekket. VG har også skrevet om Hogne Winther som aldri får svar på hva som skjedde med sine kjære, etter en hyttebrann på Andøya i 2021. VG har tidligere omtalt at dødsbranner underrapporteres og at statistikken i Norge ikke er til å stole på. – Dere setter søkelys på et alvorlig problem, og utfordringen stikker enda dypere, sier Susanne Moen til VG. Rådgiver i Brannvernforeningen Hun er rådgiver i Brannvernforeningen og har 14 års erfaring som brannetterforsker i politiet. – Alt fokuset fra politisk hold er på det som skjer etter at det har begynt å brenne. Blålys og beredskap, sier hun. Moen ber justisministeren komme på banen. Brannvernforeningen viser til at regjeringen har bevilget 5,8 milliarder kroner til samfunnssikkerhet, redningstjeneste og beredskap i sitt budsjettforslag, og ingen øremerkede midler til forebygging, brannvern eller informasjonstiltak. – Pengene går til håndtering av hendelser, ikke til å hindre at de skjer. Det er Justisdepartementets ansvar å ta tak i det og vise at forebygging er kjempeviktig, sier hun. Moen reagerer også på at systemet for brannrapportering i dag er unødvendig tungvint, og iblant krever manuell sortering fra DSBs side. – Det er en prosess som er både tidkrevende og sårbar, sier Moen, og legger til: – For å sørge for at branner ikke skjer, må vi forstå hvorfor det brenner. Og politiet har en plikt til å rapportere. Likevel vet vi at etterlevelsen i praksis er svært varierende. (Kilde: Brannvernforeningen) Ifølge Direktoratet for samfunnssikkerhet og beredskap (DSB) er under én av tre under én av tre Ifølge DSB har 225 personer omkommet i 202 branner fra 2020 til 15. september 2025. DSB har mottatt rapport om brannårsak for 104 av de 202 brannene. I 60 av disse årsaksrapportene har poli",https://www.vg.no/nyheter/i/93j60w/doedsbranner-i-norge-det-er-et-alvorlig-problem,vg,norway,4
2023-09-05,Ikke her for å pynte opp,"LONDON (NRK): Kunststjerne eller offer? Det er ikke lett å legge puslespillet Máret Ánne Sara. – Følte du at jeg var sint på deg da du kom? Máret Ánne Sara (41) ser plutselig rett på meg. Mørkebrune øyne under lys rosa lugg. Det er fire dager til denne kvinnen blir historisk. Som den første samiske eller norske kunstner noensinne har hun bygd et verk for Tate Modern i London, verdens mest besøkte institusjon for moderne kunst. Jeg er kommet for å intervjue henne, og to minutter etter at vi møttes, ba hun meg om å ikke avbryte. Beina i kors, kroppen var stram, ansiktet lukket. To Tate-ansatte gløtter stadig oftere på døra. Intervjuet har vart lenger enn avtalt. Men kunststjerna er ikke ferdig, og hun har altså stilt meg et spørsmål. – Eh ... Jeg tenkte at du har mye press på deg og kanskje helst ikke ville bruke tid på dette her? – Ja. Jeg har ikke gleda meg til å snakke med norsk media, sier Máret Ánne Sara. Da vi noen timer tidligere ankom den gigantiske Turbinhallen, selve inngangspartiet til museet, jobbet 20 folk i gule vester på spreng med å gjøre Máret Ánne Saras installasjoner klare til åpningen. Som NRKs kunstkritiker Mona Pahle Bjerke sier: – Dette er veldig big deal! SYNLIG: På vei fra flyplassen har vi lest om henne i Financial Times og sett svære plakater med navnet hennes. Verket er todelt og heter Goavve-Geabbil. I den første installasjonen er vaiere og strømkabler spent 28 meter fra gulv til tak, med reinskinn flettet innimellom. (Den røde liften er ikke kunst, men arbeidsverktøy). REIN + NATURINNGREP: På majoritetsnorsk kaller vi goavvi for beitekrise. De siste årene har det som før var et sjeldent unntak, blitt normalen. Inspirasjonskilden bak denne delen er goavvi, et nordsamisk begrep som betyr at snø omdannes til stålis på grunn av temperaturforandringer. Beitemark blir dermed låst under isen. I den andre enden av hallen er det reist en labyrint bygget av unge trær og kjepper, en del av dem med utskjæringer. Hodeskaller og kjevebein av rein danne",https://www.nrk.no/kultur/xl/kunstner-maret-anne-sara-blir-historisk-med-utstilling-ved-tate-modern-i-london-1.17613422,nrk,norway,4
2023-07-25,In leat deike čiŋahit vuolgán,"London (NRK): Dáiddárnásti vai gillájeaddji? Ii leat álki dulkot Máret Ánne Sara – Orui go ahte ledjen dutnje suhtus go bohtet deike? Máret Ánne Sara geahčesta njuolga munnje. Čáhppesruškes čalmmit čuvgesrukses duhki vuolde. Lea njeallje beaivvi dassá go dat nisu šaddá historjjálaš. Vuosttaš sámi dahje norgalaš dáiddárin goassege lea son huksen dáiddainstallašuvnna Tate Mordern museumii Londonis, dan ođđaáigásaš dáidaga čájáhusbáikkis gos obba máilmmis fitnet eanemus geahččit. Mun lean boahtán su jearahallat, ja dakka maŋŋel go bohten, gohčui son mu vuordit. Ieš hui njuolggut, juolggit ruossut, ámadadju duođalaš. Guokte Tate-bargi ain geahčasteaba uvssa guvlui. Jearahallan lea bistán guhkit go sohppojuvvon. Muhto dáiddárnásti ii leat geargan, ja dál lea son ges mus jearran gažaldaga. – Eh … Mun jurddašin dus lea hušša, it ge soaitte háliidit ájihuvvot? – Juo. In leat gal illudan norgalaš mediaiguin hupmat, lohká Máret Ánne Sara. NRK dáiddaárvvoštalli Mona Phil Bjerke leage dadjan: – Dát lea hui big deal! OIDNOSIS: Girdišiljus jođus leat mii lohkan su birra Financial Times magasiinnas ja geaidnoguoras oaidnán stuora galbbaid main lea su namma. Go mii moadde diimmu ovdal olliimet dan hirbmat stuora Turbinhállii, musea boađáhahkii, de doppe ledje 20 fiskesbivttahasa doama doama gárvvisteami Máret Ánne Sara installašuvnna rahpamii. Dáidda lea guovtti oasis ja dan namma lea Goavve-Geabbil. Vuosttaš installašuvnnas leat bonjis ruovdestráŋggat ja eljohtasat čavgejuvvon 28 mehtera láhttis dáhkkái, maid gaskii bohccoduoljit leat cokkaduvvon. (Rukses lifta ii leat dáidda, muhto bargoreaidu). BOAZU + LUONDDUBILLISTEAPMI. Dárogillii gohčoduvvo goavvi beitekrise (guohtunroassu). Maŋemus jagiid lea dat mii ovdal dáhpáhuvai hárve, šaddan dábálažžan. Dása lea goavvi leamaš inspirašuvdnan. Dát sátni mearkkaša ahte muohta nuppástuvvá stállejiekŋan temperatuvrra molsašumiid geažil. Nu lássahuvvá guohtun jieŋa vuollái. Nuppe geahčái hálla lea ceggejuvvon moskkohat, labyrinta, mii lea r",https://www.nrk.no/sapmi/xl/daiddar-maret-anne-sara-lea-historjjala_-daidagiin-tate-modern-museumas-londonis-1.17617067,nrk,norway,4
2023-05-14,Mamdani har knekt koden,"MeningerUnge meninger Mamdani kan bli New Yorks første muslimske ordfører. Hans fokus på økonomi har vunnet hjertene til velgerne. Sentralstyremedlem og internasjonal leder i AUF Jeg forsto Mamdani-fenomenet i Bronx. Jeg sto midt i Little Dominica i Bronx den kvelden Mamdani talte. Rundt meg danset folk i gatene mens musikk fra små høyttalere blandet seg med lyden av trafikken og stemmene til frivillige som ropte kampanjeslagordet: «Make New York affordable again!» Det var varmt, tett og fullt av energi – men mest av alt var det ekte. Da jeg så hvordan folk samlet seg rundt ham, forsto jeg endelig fenomenet Mamdani. Nå, etter seieren, er det ingen tvil: New York kan få sin første muslimske ordfører, og det er historisk. Men det virkelig historiske handler ikke bare om hvem han er, men om hva han har fått til. Mamdani har gjort noe mange demokrater har glemt hvordan man gjør: Han har snakket om økonomien på en måte folk faktisk forstår. Mens store deler av amerikansk politikk har druknet i kultur- og identitetsdebatter, harMamdani rettet oppmerksomheten mot det folk kjenner på kroppen hver eneste dag:prisene. Han har gjort «affordability» til hovedsaken – at det skal være mulig å bo, spise ogreise i sin egen by uten å gå i minus. Han har lovet å fryse husleiene, opprette offentlige bodegaer som kan presse ned matprisene, og å gjøre de slitne bussene og det eldgamle subway-systemet gratis. Dette er ikke slagord for valgplakater, men konkrete løsninger på problemer som folk i Bronx, Queens og Brooklyn møter hver dag. Etter rallyet snakket jeg med to Amazon-sjåfører som hadde vært der etter endt arbeidsdag. De fortalte at Mamdani var den første politikeren siden Obama som hadde inspirert dem –og den første de faktisk hadde stemt på siden den gang. Den kommentaren traff meg. For i årevis har Demokratene mistet kontakten med folk som dem. De som står opp tidlig, jobber lange skift og får hjulene til å gå rundt. Når ingen snakker til dem om økonomi, blir det lett for Trump",https://www.vg.no/nyheter/i/0Vew8M/mamdani-har-knekt-koden,vg,norway,4
2023-04-15,Kleskrise,"Med stappa klesskap må noe ut. Men hva er det vi kaster? Det er godt mulig at denne kjolen ble kjøpt i beste mening. Av noen som ville bruke den, eller kanskje i gave til en venn? Uansett hva: Den ble ikke brukt. Noen kvittet seg med den i en gjenbruksdunk i Kristiansand – med prislappen på. I sommer har studenter ved NTNU samlet inn og analysert klær vi har kvittet oss med i Trondheim, Oslo, Ålesund, Stavanger, Sandnes og Kristiansand. Både klær som var levert i dunker for gjenbruk, og i dunker for tekstilavfall. Studentene startet i det små ... ... men endte med seks tonn klær. For mengdene var så store. Og lite skilte det som var kastet som avfall og det som var levert til gjenbruk. Denne boblejakken, med prislappen fremdeles på, ble kastet som søppel i Trondheim. Det samme ble hele dette antrekket. Og denne lua fra Ski-VM i Trondheim. Studentene analyserte hvert plagg nøye. De kartla blant annet hvilke materialer de er laget av. Polyester var det som gikk igjen mest. Det er et syntetisk materiale laget av plast. – Folk kaster fordi de har kjøpt noe nytt og skapet er fullt. Noe må ut. Han, som leder prosjektet, synes industrien får for mye av kjeften for at det er blitt slik. Han legger mye av ansvaret over på oss forbrukere. Det er vi som stadig velger å kjøpe T-skjorter som er billigere enn en take away-kaffe, sier han. Nazia Moury (30) er tekstilingeniør fra Bangladesh. I hjemlandet har hun jobbet i klesproduksjon, blant annet med å farge tekstiler. Hun synes det er fortvilende å se hvor mye nordmenn sender til dynga. Hun har særlig én bønn til oss: Når vi først skal kvitte oss med klær, må vi bli bedre på sorteringen. Ødelagte, men tørre og relativt rene tekstiler, kan ikke gjenvinnes hvis de er levert i en pose med et vått og stinkende plagg. Studentene har endret vaner etter en sommer blant tonnevis med uønskede klær. – Jeg investerer heller i ett plagg jeg trenger, enn å kjøpe to bare fordi det er salg. En ting Ronja ikke visste fra før, er at lite av det ",https://www.nrk.no/trondelag/xl/nordmenn-kaster-klaer-med-prislappen-pa-_-se-hvilke-klaer-vi-kvitter-oss-med-1.17574302,nrk,norway,4
2023-01-21,Klima og miljø,"En ny rapport fra FNs miljøprogram (UNEP) avslører at verden fortsatt er langt unna å nå målene i Parisavtalen. GAP-rapporten gir en årlig gjennomgang av gapet mellom hvor globale utslipp er på vei med forpliktelsene landene setter for seg selv (NDC’er), og hvor de bør være for å begrense oppvarmingen av kloden til under 2 grader. Med nye klimamål styrer nå verden mot 2,3-2,5 graders oppvarming. Det er en liten forbedring, sammenlignet med 2,6-2,8 °C i fjorårets rapport. Rapporten understreker at selv om verdens land klarer å nå sine klimamål, vil det ikke være nok til å begrense oppvarmingen til under 2°C, og spesielt til 1.5°C, som er Parisavtalens mål. Så langt har ikke landene klart å nå målene de har satt for 2030, og nye mål for 2035 kan bli enda vanskeligere å oppfylle. UNEP konkluderer med at det trengs mye raskere og mer omfattende global klimainnsats for å unngå de mest alvorlige effektene av klimaendringer. Og det er helt avgjørende for at det skal være mulig å komme tilbake til 1,5 graders målet innen 2100, ifølge rapporten.",https://www.nrk.no/nyheter/klima-og-miljo-1.12193804,nrk,norway,4
2022-05-17,Vil ha maks 24 elever i klasserommet: – Bekymret for utviklingen,"Oppsummeringen er laget av en KI-tjeneste fra OpenAI. Innholdet er kvalitetssikret av NRKs journalister før publisering. En undersøkelse gjennomført av OECD viser at flere norske skoleelever sliter faglig, i tillegg til at de har adferdsvansker. Lærere over hele landet slår alarm om stappfulle klasserom og dårligere læringsmiljø for norske skoleelever. Samtidig melder Utdanningsforbundet om at klassene på mange skoler i landet fylles med flere elever. Lærere sier de ikke klarer å gi elevene den hjelpen de trenger. Nå kommer kravene om handling: Lektorlaget vil ha et maksantall på 24 elever per klasse fra 8. – 10. trinn. Redd Barna vil ned til 20. NRK har snakket med elever og lærere i niendeklasse på Kragerø skole. De fortalte at det har blitt vanskeligere å konsentrere seg i store klasser. Der kan det sitte drøyt tretti elever ved pultene. Anne-Marte Jacobsen, tillitsvalgt og leder for Utdanningsforbundet. Denne avstemningen viser ikke hva befolkningen mener om spørsmålet. Resultatet viser hva de som selv har valgt å stemme mener, og avstemningen har ikke et utvalg som gjør den representativ for alle som bor i landet. Lektorlagets leder, Helle Christin Nyhuus, mener færre elever i hver klasse er veien å gå. – Elevmangfoldet har endret seg. Det er stadig flere arbeidsoppgaver knyttet til den enkelte elev. Da må elevtallet faktisk ned, mener hun. Helle Christin Nyhuus, Lektorlagets leder. Lektorlaget får mange tilbakemeldinger fra medlemmer om at det er for store undervisningsgrupper. – Utdanningsminister Kari Nessa Nordtun sier at vi skal være sjefen i klasserommet. Hun må også bidra til å tilrettelegge for at den fremste oppgaven vår er å undervise, sier Nyhuus. Redd Barna lanserte nylig en skolefraværsrapport. Den viser at mange unge føler på mer utrygghet i store klasser. De vil ha enda færre elever i klasserommene. – Vi har lenge vært bekymret for utviklingen og det at klassestørrelser eser ut over hele Norge, sier Anne Elin Kleva. Anne Elin Kleva, Redd Barna. H",https://www.nrk.no/vestfoldogtelemark/vil-ha-maks-24-elever-i-hver-klasse-1.17629421,nrk,norway,4
2022-05-01,Joakim Kleven i sjekke-TV: –⁠ Psykisk påkjenning,"Joakim Kleven (33) kunne ikke la sjansen gå fra seg da han ble spurt om å være med i Norges første dating-program for skeive. Influenceren er blant mennene som snart dukker opp i Primes nye «I Kissed a Boy». Det kommer frem i en pressemelding fra kanalen tirsdag. programserien er kunngjort for lengst, og bilde av to sjekkere ble offentliggjort i oktober. Men – på det bildet er ikke Kleven med. – Jeg kommer inn som en overraskelse, forteller Kleven til VG. – Etter ti år som singel er jeg klar. Han forsikrer at han har hatt mye i alle årene han har vært singel. – Men nå vil jeg pushe meg litt og bevege meg ut av komfortsonen, sier han og ler. Selv om 33-åringen har svermet på TV før – i «Bloggerne» – er dette første gang han er med i en sjekkeserie. – Det er en helt ny opplevelse. Å date er ikke akkurat så lett, i hvert fall ikke som skeiv. Kleven røper at han ble spurt for nesten ett år siden. Finn ut hva som går på TV i kveld – Jeg var litt crazy og takket ja. Innspillingen fant sted i Italia i mai. Hvordan eventyret ender, er hemmelig enn så lenge. – De som lurer på om jeg har fått meg kjæreste, må bare vente og se. – Men hvordan var det, da? – Jeg er redd det høres klisjé ut, men det er faktisk noe av det fineste og mest intense jeg har vært med på. På forhånd tenkte jeg at dette skulle bli «chill»«chill»avslappende, men, Gud, for en psykisk påkjenning det var å skulle brette ut hjertet sitt. Kleven beskriver innspillingen som «ganske skummel». – Mye følelser og drama, men jeg er stolt av oss alle som turte å være med på noe nytt. Endelig fikk vi et dating-program for skeive. Det var på tide. Jeg synes det er kult å være med og skrive historie. Kleven kjente faktisk til en av de andre sjekkerne fra før, viste det seg. Programmet ledes av Emilie «Voe» Nereng (30), med Nicklas Baarli (36) som fortellerstemme. «Kissed a Boy» har premiere på Prime Video 28. november. Husker du dette? Se VGTV: Informasjon om AI i VG-artikler",https://www.vg.no/rampelys/i/LMynpQ/joakim-kleven-i-sjekke-tv-psykisk-paakjenning,vg,norway,4
2021-05-09,Mektig og forstyrrende,"Loga árvvoštallama sámegillii Det er ikke til å stikke under stol at Nasjonal­balletten har skutt gull­fuglen når de har fått den anerkjente samiske koreo­grafen Elle Sofe Sara til å skape et verk basert på Kautokeino-opprøret. Opprøret i 1852 kan sies å ha vært start­skuddet for en intensivering av for­norsknings­politikken, og det klinger i så måte tungt inn i vår egen tid – ikke minst etter Sann­hets- og for­sonings­kommisjonens tydelige rapport. Denne høsten opprørs-danses det i høy­kulturens høy­borg. OPPRØR: Kautokeino-opprøret er blitt ballett på Operaens hovedscene. Nasjonalballettens dansere imponerer med intensitet og kraft. Forestillingen «Láhppon/Lost» er blitt kalt et ekko av Kautokeino-opprøret. Koreograf Sara har, sammen med den islandske koreo­grafen Hlín Hjálmars­dóttir, skapt sitt første verk for Nasjonal­balletten som bærer i seg både opp­røret og etter­virkningene av det. I OPERAEN: Koreograf Elle Sofe Sara. Det går en spesiell linje også i det vokale i «Láhppon/Lost». Forestillingen starter med joiken over Aslak Hætta, en av de to som ble hals­hugd etter opprøret, fremført av Lávre Johan Eira. Så følges forestillingen av bølgende, massiv elektronika i forening med kor­klang, klassiske instrumenter og nye og tradisjonelle joiker. Men mektigst er det når Eira og danseren Nora Augustinius improviserer sammen: Han joiker, hun svarer med sang. JOIK: Lávre Johan Eira (til venstre) fremfører eldre og nykomponerte joiker i «Láhppon/Lost». Til høyre: Ballettmester Yoshifumi Inao. Det skaper en linje fra opprøret til forestillingen, en forening som virkelig må sies å være i for­soningens ånd. I lyd­bildet er joiken det bærende elementet sammen med Valgeir Sigurðssons elektroniske komposisjoner. Her er Eira sentral, det samme er kammer­koret Vokal Nord. Denne miksen fungerer svært godt. Det skyldes blant annet Vokal Nords vidunderlige bass­rekke og kor­klang. Koret får det rå, nordiske stemme­uttrykket til å skinne. Visuelt er det til tider mektig, til tid",https://www.nrk.no/anmeldelser/anmeldelse_-_lahppon_lost_-ved-den-norske-opera-_-ballett-1.17637108,nrk,norway,4
2021-02-17,Zohran Mamdani til VG: –⁠ Inspirert av Finland,"Zohran Mamdani forsøker å bli borgermester i New York som «sosialistisk demokrat». Inspirasjon er blant annet hentet fra Finland, Sverige og Norge. Tirsdag holdes fire valg i USA der Demokratene har mulighet til å komme seg opp i knestående, etter å ha ligget nede for telling siden Donald Trumps valgseier for ett år siden. Alle de fire valgene kan få stor påvirkning, men aller mest oppmerksomhet får valget i New York. Her står Zohran Mamdani mot Andrew Cuomo, i et valg som har fått president Donald Trump til å true New York med økonomiske kutt, dersom Mamdani vinner. Etter et lengre samarbeid i kulissene, gikk Trump ut i dagene før valget med uforbeholden støtte til Cuomo. – Trump gikk nettopp ut med en uttalelse der han sier til folk i New York at de må stemme på Andrew Cuomo, sier Mamdani på sitt siste valgmøte, der VG er til stede. Mamdani er fra ytre venstre i Det demokratiske partiet, og beskrives som en ekstremist av Trump. Han er både hyllet og kritisert for sin kraftige Israel-kritikk, og kan bli New Yorks første muslimske borgermester. Cuomo stiller som uavhengig, men var tidligere guvernør for Demokratene i New York delstat, og gikk av i 2021 etter anklager om seksuell trakassering. – MAGA-bevegelsens omfavnelse av Andrew Cuomo, reflekterer at Donald Trump mener Cuomo vil være den beste borgermesteren for ham. Ikke for New York eller byens innbyggere, men den beste for Trump, sier Mamdani. Mamdani til VG: –⁠ Derfor er Trump rasende på meg. Mamdani fremstiller seg selv som en «demokratisk sosialist», som har lavere boligpriser, billigere barnehager og gratis bussreiser som sine viktigste enkeltsaker. Det siste er også det mest omstridte: Altfor dyrt, mener kritikerne. – Gratis bussreiser vil koste rundt 700 millioner dollar. Men se på en annen av dem som støtter Cuomo, Elon Musk. Han fikk 959 millioner i skattelette fra Cuomo da han var guvernør, altså mer enn det ville koste å gjøre alle busser gratis. – Så spørsmålet er ikke om man kan betale for det, men",https://www.vg.no/nyheter/i/kwqa7Q/zohran-mamdani-til-vg-inspirert-av-finland,vg,norway,4
